country,gender,salary_midpoint,employment_status
Austria,Male,45000,Employed full-time
Austria,Male,55000,Employed full-time
Austria,Male,95000,Employed full-time
Austria,Male,,
Austria,Male,135000,Employed full-time
Austria,Male,65000,Employed full-time
Austria,Female,65000,Employed full-time
Azerbaijan,Male,,
Bangladesh,Male,15000,Employed full-time
Bangladesh,Male,,I'm a student
Bangladesh,Male,5000,Employed full-time
Bangladesh,Male,,I'm a student
Belarus,Male,25000,Employed full-time
Belarus,Male,25000,Employed full-time
Belarus,Male,15000,Employed full-time
Belarus,Male,35000,Employed full-time
Belarus,Male,25000,Freelance / Contractor
Belgium,Male,55000,Employed full-time
Belgium,Male,45000,Employed full-time
Belgium,Male,,
Belgium,Male,,
Belgium,Male,75000,Employed full-time
Belgium,Male,15000,Employed full-time
Belgium,Male,85000,Employed full-time
Belgium,Male,45000,Employed full-time
Belgium,Male,45000,Other (please specify)
Belgium,Male,125000,Self-employed
Belgium,Male,210000,Self-employed
Belgium,Male,35000,Employed full-time
Belgium,Male,,Self-employed
Belgium,Male,,Employed full-time
Belgium,Male,25000,Employed full-time
Belgium,Male,85000,Freelance / Contractor
Belgium,Male,35000,Self-employed
Belgium,Male,175000,Freelance / Contractor
Belgium,Male,35000,Employed full-time
Belgium,Male,65000,Employed full-time
Belgium,Male,75000,Other (please specify)
Belgium,Male,,
Belgium,Male,55000,Employed full-time
Belgium,Female,35000,Employed part-time
Belgium,Male,5000,Freelance / Contractor
Belgium,Male,25000,Employed full-time
Belgium,Male,210000,Self-employed
Belgium,Male,,
Belgium,Male,5000,I'm a student
Belgium,Male,,I'm a student
Belgium,Male,35000,Employed full-time
Belgium,Male,,Employed full-time
Belgium,Male,,
Belgium,Male,,I'm a student
Belgium,Male,65000,Employed full-time
Belgium,Male,45000,Employed full-time
Belgium,Male,55000,Employed full-time
Belgium,Male,25000,Employed full-time
Belgium,Male,,Prefer not to disclose
Belgium,Male,105000,
Belgium,Male,125000,Self-employed
Belgium,Prefer not to disclose,45000,Freelance / Contractor
Belgium,Male,25000,Employed full-time
Belgium,Male,,I'm a student
Belgium,Male,95000,Freelance / Contractor
Belgium,Male,55000,Employed full-time
Belgium,Male,75000,Employed full-time
Belgium,Male,5000,I'm a student
Belgium,Male,135000,Freelance / Contractor
Belgium,Male,,
Belgium,Male,5000,I'm a student
Belgium,Male,,Employed full-time
Belgium,Male,,Self-employed
Belgium,Male,35000,Employed full-time
Belgium,Male,,I'm a student
Bolivia,Male,15000,Employed part-time
Brazil,Female,5000,I'm a student
Brazil,Male,25000,Employed full-time
Brazil,Male,25000,Employed full-time
Brazil,Male,105000,Freelance / Contractor
Brazil,Male,35000,Employed full-time
Brazil,Male,15000,Employed full-time
Brazil,Male,5000,I'm a student
Brazil,Male,55000,Employed full-time
Brazil,Male,35000,Employed full-time
Brazil,Male,45000,Employed full-time
Brazil,Male,55000,Employed full-time
Brazil,Male,35000,Employed full-time
Brazil,Male,45000,Freelance / Contractor
Brazil,Male,,
Brazil,Male,105000,Freelance / Contractor
Brazil,Male,15000,Employed full-time
Brazil,Male,25000,Employed full-time
Brazil,Male,25000,Employed full-time
Brazil,Female,5000,Employed full-time
Brazil,Male,15000,Employed full-time
Brazil,Male,15000,Employed full-time
Brazil,Male,5000,Employed full-time
Brazil,Male,15000,Employed full-time
Brazil,Female,25000,Employed full-time
Brazil,Male,15000,Employed full-time
Brazil,Male,25000,Employed full-time
Brazil,Female,5000,Employed full-time
Brazil,Male,15000,Employed full-time
Brazil,Male,,Employed full-time
Brazil,Male,15000,Employed full-time
Brazil,Female,95000,Employed full-time
Brazil,Male,65000,Employed full-time
Brazil,Male,65000,Employed full-time
Brazil,Male,5000,I'm a student
Brazil,Male,15000,Employed full-time
Brazil,Male,25000,Employed full-time
Brazil,Male,105000,Employed full-time
Brazil,Male,35000,Employed full-time
Brazil,Male,35000,Employed full-time
Brazil,Male,15000,Employed full-time
Brazil,Male,65000,Employed full-time
Brazil,Male,65000,Employed full-time
Brazil,Male,25000,Employed full-time
Brazil,Male,15000,Other (please specify)
Brazil,Male,5000,Employed full-time
Brazil,Male,25000,Self-employed
Brazil,Male,25000,Employed full-time
Brazil,Male,,
Brazil,Male,15000,Employed full-time
Bulgaria,Male,35000,Employed full-time
Bulgaria,Male,25000,Employed full-time
Bulgaria,Male,15000,Employed full-time
Bulgaria,Male,35000,Employed full-time
Bulgaria,Male,45000,Employed full-time
Canada,Male,75000,Freelance / Contractor
Canada,Male,85000,Employed full-time
Canada,Male,55000,Employed full-time
Canada,Male,,
Canada,Male,105000,Employed full-time
Canada,Male,85000,Employed full-time
Canada,,,
Canada,Male,45000,Freelance / Contractor
Canada,Male,95000,Freelance / Contractor
Canada,,195000,Self-employed
Canada,Male,135000,Employed full-time
Canada,Male,35000,Employed full-time
Canada,Male,135000,Employed full-time
Canada,Male,75000,Employed full-time
Canada,Male,65000,Employed full-time
Canada,Male,75000,Employed full-time
Canada,Male,145000,Self-employed
Canada,Male,35000,Employed full-time
Canada,Male,45000,Freelance / Contractor
Canada,Male,,
Canada,Female,55000,Employed full-time
Canada,Male,55000,Employed full-time
Canada,Male,55000,Employed full-time
Canada,Male,135000,Employed full-time
Canada,Male,85000,Employed full-time
Canada,Male,,
Canada,Male,45000,Employed full-time
Canada,Male,105000,Employed full-time
Canada,Male,75000,Employed full-time
Canada,Female,55000,Employed full-time
Canada,Male,55000,Employed full-time
Canada,Male,65000,Employed full-time
Canada,Male,95000,Employed full-time
Canada,Male,65000,Employed full-time
Canada,Male,125000,Employed full-time
Canada,Male,85000,Employed full-time
Canada,Male,65000,Employed full-time
Canada,Male,65000,Employed full-time
Canada,Male,,I'm a student
Canada,Male,75000,Employed full-time
Canada,Male,75000,Employed full-time
Canada,Male,,I'm a student
Canada,Male,105000,Employed full-time
Canada,Male,65000,Self-employed
Canada,Male,35000,I'm a student
Canada,Female,35000,Employed full-time
Canada,Male,85000,Employed full-time
Canada,Male,,
Canada,Male,45000,Employed full-time
Canada,Male,135000,Freelance / Contractor
Canada,Male,95000,Employed full-time
Canada,Male,65000,Employed full-time
Canada,Male,95000,Employed full-time
Canada,Female,95000,Self-employed
Canada,Male,85000,Employed full-time
Canada,Male,85000,Employed full-time
Canada,Male,75000,Employed full-time
Canada,Male,55000,Employed full-time
Canada,Male,135000,Employed full-time
Canada,Male,5000,Self-employed
Canada,Male,75000,Employed full-time
Canada,Male,45000,Employed full-time
Canada,Male,15000,Self-employed
